label,file,reason
Y,Y (28).mp4,too_short
Y,Y (29).mp4,too_short
Y,Y (30).mp4,too_short
Y,Y (31).mp4,too_short
Y,Y (32).mp4,too_short
Y,Y (33).mp4,too_short
Y,Y (34).mp4,too_short
Y,Y (35).mp4,too_short
Y,Y (37).mp4,too_short
Y,Y (38).mp4,too_short
Y,Y (39).mp4,too_short
Y,Y (9).mp4,too_short
Y,Y_101.mp4,too_long
Y,Y_20.mp4,too_long
Y,Y_22.mp4,too_long
Y,Y_47.mp4,too_long
Y,Y_5.mp4,too_long
Y,Y_60.mp4,too_long
Y,Y_61.mp4,too_long
Y,Y_62.mp4,too_long
Y,Y_71.mp4,too_long
Y,Y_75.mp4,too_long
Y,Y_78.mp4,too_long
Y,Y_80.mp4,too_long
Y,Y_81.mp4,too_long
Y,Y_99.mp4,too_long
Z,Z_11.mp4,too_long
Z,Z_12.mp4,too_long
Z,Z_17.mp4,too_long
Z,Z_18.mp4,too_long
Z,Z_20.mp4,too_long
Z,Z_21.mp4,too_long
Z,Z_22.mp4,too_long
Z,Z_24.mp4,too_long
Z,Z_26.mp4,too_long
Z,Z_31.mp4,too_long
Z,Z_34.mp4,too_long
Z,Z_39.mp4,too_long
Z,Z_4.mp4,too_long
Z,Z_40.mp4,too_long
Z,Z_42.mp4,too_long
Z,Z_43.mp4,too_long
Z,Z_45.mp4,too_long
Z,Z_48.mp4,too_long
Z,Z_5.mp4,too_long
Z,Z_51.mp4,too_long
Z,Z_52.mp4,too_long
Z,Z_56.mp4,too_long
Z,Z_58.mp4,too_long
Z,Z_60.mp4,too_long
Z,Z_61.mp4,too_long
Z,Z_63.mp4,too_long
Z,Z_65.mp4,too_long
Z,Z_66.mp4,too_long
Z,Z_69.mp4,too_long
Z,Z_7.mp4,too_long
Z,Z_71.mp4,too_long
Z,Z_72.mp4,too_long
Z,Z_77.mp4,too_long
Z,Z_80.mp4,too_long
Z,Z_85.mp4,too_long
Z,Z_87.mp4,too_long
Z,Z_88.mp4,too_long
Z,Z_89.mp4,too_long
Z,Z_90.mp4,too_long
Z,Z_91.mp4,too_long
Z,Z_92.mp4,too_long
Z,Z_94.mp4,too_long
Z,Z_97.mp4,too_long
Z,Z_98.mp4,too_long
0,0 (1).mp4,too_short
0,0 (10).mp4,too_short
0,0 (11).mp4,too_short
0,0 (12).mp4,too_short
0,0 (13).mp4,too_short
0,0 (14).mp4,too_short
0,0 (15).mp4,too_short
0,0 (17).mp4,too_short
0,0 (18).mp4,too_short
0,0 (19).mp4,too_short
0,0 (2).mp4,too_short
0,0 (20).mp4,too_short
0,0 (21).mp4,too_short
0,0 (22).mp4,too_short
0,0 (24).mp4,too_short
0,0 (25).mp4,too_short
0,0 (28).mp4,too_short
0,0 (29).mp4,too_short
0,0 (3).mp4,too_short
0,0 (30).mp4,too_short
0,0 (31).mp4,too_short
0,0 (33).mp4,too_short
0,0 (4).mp4,too_short
0,0 (5).mp4,too_short
0,0 (6).mp4,too_short
0,0 (7).mp4,too_short
0,0_10.mp4,too_long
0,0_12.mp4,too_long
0,0_13.mp4,too_long
0,0_22.mp4,too_long
0,0_37.mp4,too_long
0,0_44.mp4,too_long
0,0_61.mp4,too_long
0,0_62.mp4,too_long
0,0_67.mp4,too_short
0,0_70.mp4,too_long
0,0_74.mp4,too_short
0,0_79.mp4,too_long
0,0_82.mp4,too_long
0,0_85.mp4,too_long
0,0_86.mp4,too_short
0,0_89.mp4,too_long
1,1 (1).mp4,too_short
1,1 (10).mp4,too_short
1,1 (11).mp4,too_short
1,1 (12).mp4,too_short
1,1 (13).mp4,too_short
1,1 (14).mp4,too_short
1,1 (15).mp4,too_short
1,1 (2).mp4,too_short
1,1 (3).mp4,too_short
1,1 (4).mp4,too_short
1,1 (5).mp4,too_short
1,1 (6).mp4,too_short
1,1 (7).mp4,too_short
1,1 (8).mp4,too_short
1,1 (9).mp4,too_short
1,1_17.mp4,too_long
1,1_19.mp4,too_long
1,1_20.mp4,too_long
1,1_22.mp4,too_long
1,1_23.mp4,too_long
1,1_25.mp4,too_long
1,1_26.mp4,too_long
1,1_31.mp4,too_long
1,1_32.mp4,too_long
1,1_33.mp4,too_long
1,1_34.mp4,too_long
1,1_35.mp4,too_long
1,1_38.mp4,too_long
1,1_40.mp4,too_long
1,1_43.mp4,too_long
1,1_45.mp4,too_long
1,1_51.mp4,too_long
1,1_52.mp4,too_long
1,1_56.mp4,too_long
1,1_58.mp4,too_long
1,1_59.mp4,too_long
1,1_60.mp4,too_long
1,1_61.mp4,too_long
1,1_62.mp4,too_long
1,1_65.mp4,too_long
1,1_66.mp4,too_long
1,1_67.mp4,too_long
1,1_68.mp4,too_long
1,1_69.mp4,too_long
1,1_72.mp4,too_long
1,1_73.mp4,too_long
1,1_74.mp4,too_long
1,1_79.mp4,too_long
1,1_8.mp4,too_long
1,1_82.mp4,too_long
1,1_85.mp4,too_long
1,1_86.mp4,too_long
1,1_87.mp4,too_long
1,1_89.mp4,too_long
2,2 (1).mp4,too_short
2,2 (10).mp4,too_short
2,2 (11).mp4,too_short
2,2 (12).mp4,too_short
2,2 (2).mp4,too_short
2,2 (3).mp4,too_short
2,2 (4).mp4,too_short
2,2 (5).mp4,too_short
2,2 (6).mp4,too_short
2,2 (7).mp4,too_short
2,2 (8).mp4,too_short
2,2 (9).mp4,too_short
2,2_1.mp4,too_long
2,2_13.mp4,too_long
2,2_15.mp4,too_long
2,2_18.mp4,too_long
2,2_21.mp4,too_long
2,2_23.mp4,too_long
2,2_24.mp4,too_long
2,2_25.mp4,too_long
2,2_26.mp4,too_long
2,2_28.mp4,too_long
2,2_29.mp4,too_long
2,2_3.mp4,too_long
2,2_31.mp4,too_long
2,2_32.mp4,too_long
2,2_35.mp4,too_long
2,2_36.mp4,too_long
2,2_40.mp4,too_long
2,2_41.mp4,too_long
2,2_42.mp4,too_long
2,2_45.mp4,too_long
2,2_46.mp4,too_long
2,2_47.mp4,too_long
2,2_49.mp4,too_long
2,2_5.mp4,too_long
2,2_50.mp4,too_long
2,2_51.mp4,too_long
2,2_54.mp4,too_long
2,2_55.mp4,too_long
2,2_56.mp4,too_long
2,2_57.mp4,too_long
2,2_58.mp4,too_long
2,2_59.mp4,too_long
2,2_62.mp4,too_long
2,2_66.mp4,too_long
2,2_67.mp4,too_long
2,2_68.mp4,too_long
2,2_69.mp4,too_long
2,2_71.mp4,too_long
2,2_77.mp4,too_long
2,2_89.mp4,too_long
3,3 (1).mp4,too_short
3,3 (10).mp4,too_short
3,3 (12).mp4,too_short
3,3 (13).mp4,too_short
3,3 (14).mp4,too_short
3,3 (15).mp4,too_short
3,3 (16).mp4,too_short
3,3 (17).mp4,too_short
3,3 (18).mp4,too_short
3,3 (19).mp4,too_short
3,3 (2).mp4,too_short
3,3 (20).mp4,too_short
3,3 (21).mp4,too_short
3,3 (22).mp4,too_short
3,3 (23).mp4,too_short
3,3 (24).mp4,too_short
3,3 (25).mp4,too_short
3,3 (26).mp4,too_short
3,3 (3).mp4,too_short
3,3 (4).mp4,too_short
3,3 (5).mp4,too_short
3,3 (6).mp4,too_short
3,3 (7).mp4,too_short
3,3 (8).mp4,too_short
3,3 (9).mp4,too_short
3,3_11.mp4,too_long
3,3_12.mp4,too_long
3,3_2.mp4,too_long
3,3_27.mp4,too_long
3,3_31.mp4,too_long
3,3_32.mp4,too_long
3,3_35.mp4,too_long
3,3_39.mp4,too_long
3,3_42.mp4,too_long
3,3_5.mp4,too_long
3,3_55.mp4,too_long
3,3_58.mp4,too_long
3,3_62.mp4,too_long
3,3_67.mp4,too_long
3,3_69.mp4,too_long
3,3_8.mp4,too_long
3,3_82.mp4,too_long
3,3_84.mp4,too_long
3,3_86.mp4,too_long
3,3_90.mp4,too_long
4,4 (1).mp4,too_short
4,4 (10).mp4,too_short
4,4 (11).mp4,too_short
4,4 (12).mp4,too_short
4,4 (2).mp4,too_short
4,4 (3).mp4,too_short
4,4 (4).mp4,too_short
4,4 (5).mp4,too_short
4,4 (6).mp4,too_short
4,4 (7).mp4,too_short
4,4 (8).mp4,too_short
4,4 (9).mp4,too_short
4,4_1.mp4,too_long
4,4_11.mp4,too_long
4,4_12.mp4,too_long
4,4_18.mp4,too_long
4,4_2.mp4,too_long
4,4_22.mp4,too_long
4,4_24.mp4,too_long
4,4_35.mp4,too_long
4,4_4.mp4,too_long
4,4_42.mp4,too_long
4,4_43.mp4,too_long
4,4_45.mp4,too_long
4,4_49.mp4,too_long
4,4_5.mp4,too_long
4,4_50.mp4,too_long
4,4_51.mp4,too_long
4,4_52.mp4,too_long
4,4_59.mp4,too_long
4,4_61.mp4,too_long
4,4_67.mp4,too_long
4,4_68.mp4,too_long
4,4_78.mp4,too_long
4,4_79.mp4,too_long
4,4_82.mp4,too_long
4,4_83.mp4,too_long
4,4_84.mp4,too_long
4,4_89.mp4,too_long
5,5 (1).mp4,too_short
5,5 (10).mp4,too_short
5,5 (11).mp4,too_short
5,5 (12).mp4,too_short
5,5 (13).mp4,too_short
5,5 (14).mp4,too_short
5,5 (2).mp4,too_short
5,5 (3).mp4,too_short
5,5 (4).mp4,too_short
5,5 (5).mp4,too_short
5,5 (6).mp4,too_short
5,5 (7).mp4,too_short
5,5 (8).mp4,too_short
5,5 (9).mp4,too_short
5,5_10.mp4,too_long
5,5_11.mp4,too_long
5,5_13.mp4,too_long
5,5_19.mp4,too_long
5,5_2.mp4,too_long
5,5_20.mp4,too_long
5,5_22.mp4,too_long
5,5_25.mp4,too_short
5,5_28.mp4,too_long
5,5_29.mp4,too_long
5,5_30.mp4,too_long
5,5_32.mp4,too_long
5,5_33.mp4,too_long
5,5_34.mp4,too_long
5,5_37.mp4,too_long
5,5_4.mp4,too_long
5,5_41.mp4,too_short
5,5_43.mp4,too_long
5,5_44.mp4,too_long
5,5_46.mp4,too_long
5,5_49.mp4,too_long
5,5_5.mp4,too_long
5,5_54.mp4,too_long
5,5_57.mp4,too_long
5,5_59.mp4,too_long
5,5_6.mp4,too_long
5,5_60.mp4,too_long
5,5_62.mp4,too_long
5,5_64.mp4,too_long
5,5_66.mp4,too_long
5,5_69.mp4,too_long
5,5_7.mp4,too_long
5,5_70.mp4,too_short
5,5_71.mp4,too_long
5,5_72.mp4,too_long
5,5_75.mp4,too_long
5,5_77.mp4,too_short
5,5_80.mp4,too_long
5,5_84.mp4,too_long
5,5_85.mp4,too_long
5,5_89.mp4,too_long
5,5_9.mp4,too_short
5,5_90.mp4,too_long
6,6 (10).mp4,too_short
6,6 (12).mp4,too_short
6,6 (13).mp4,too_short
6,6 (20).mp4,too_short
6,6 (24).mp4,too_short
6,6 (8).mp4,too_short
6,6_1.mp4,too_long
6,6_12.mp4,too_long
6,6_14.mp4,too_long
6,6_23.mp4,too_long
6,6_30.mp4,too_long
6,6_32.mp4,too_long
6,6_34.mp4,too_long
6,6_35.mp4,too_long
6,6_41.mp4,too_long
6,6_42.mp4,too_long
6,6_49.mp4,too_long
6,6_56.mp4,too_long
6,6_6.mp4,too_long
6,6_66.mp4,too_long
6,6_70.mp4,too_long
6,6_72.mp4,too_long
6,6_80.mp4,too_long
7,7 (1).mp4,too_short
7,7 (10).mp4,too_short
7,7 (11).mp4,too_short
7,7 (12).mp4,too_short
7,7 (13).mp4,too_short
7,7 (14).mp4,too_short
7,7 (15).mp4,too_short
7,7 (17).mp4,too_short
7,7 (19).mp4,too_short
7,7 (2).mp4,too_short
7,7 (20).mp4,too_short
7,7 (21).mp4,too_short
7,7 (25).mp4,too_short
7,7 (27).mp4,too_short
7,7 (3).mp4,too_short
7,7 (4).mp4,too_short
7,7 (7).mp4,too_short
7,7_11.mp4,too_long
7,7_16.mp4,too_long
7,7_23.mp4,too_long
7,7_28.mp4,too_long
7,7_29.mp4,too_long
7,7_3.mp4,too_long
7,7_31.mp4,too_long
7,7_34.mp4,too_long
7,7_36.mp4,too_long
7,7_37.mp4,too_long
7,7_41.mp4,too_long
7,7_45.mp4,too_long
7,7_47.mp4,too_long
7,7_55.mp4,too_long
7,7_64.mp4,too_long
7,7_68.mp4,too_long
7,7_71.mp4,too_long
7,7_74.mp4,too_long
7,7_78.mp4,too_long
7,7_79.mp4,too_long
7,7_85.mp4,too_long
7,7_87.mp4,too_long
7,7_9.mp4,too_long
8,8 (12).mp4,too_short
8,8 (14).mp4,too_short
8,8 (3).mp4,too_short
8,8 (4).mp4,too_short
8,8 (5).mp4,too_short
8,8 (7).mp4,too_short
8,8 (8).mp4,too_short
8,8_11.mp4,too_long
8,8_2.mp4,too_long
8,8_30.mp4,too_long
8,8_31.mp4,too_long
8,8_36.mp4,too_long
8,8_40.mp4,too_long
8,8_43.mp4,too_long
8,8_54.mp4,too_long
8,8_55.mp4,too_long
8,8_57.mp4,too_long
8,8_66.mp4,too_long
8,8_71.mp4,too_long
8,8_73.mp4,too_long
8,8_75.mp4,too_long
8,8_76.mp4,too_long
8,8_77.mp4,too_long
8,8_8.mp4,too_long
9,9 (12).mp4,too_short
9,9 (2).mp4,too_short
9,9 (3).mp4,too_short
9,9 (7).mp4,too_short
9,9_1.mp4,too_long
9,9_28.mp4,too_long
9,9_29.mp4,too_long
9,9_37.mp4,too_long
9,9_38.mp4,too_long
9,9_39.mp4,too_long
9,9_42.mp4,too_long
9,9_43.mp4,too_long
9,9_52.mp4,too_long
9,9_53.mp4,too_long
9,9_55.mp4,too_long
9,9_6.mp4,too_long
9,9_73.mp4,too_long
9,9_81.mp4,too_long
9,9_82.mp4,too_long
9,9_89.mp4,too_long
9,9_90.mp4,too_long
ATM,ATM (9).mp4,too_short
ATM,ATM_1.mp4,too_long
ATM,ATM_11.mp4,too_long
ATM,ATM_12.mp4,too_long
ATM,ATM_14.mp4,too_long
ATM,ATM_15.mp4,too_long
ATM,ATM_16.mp4,too_long
ATM,ATM_2.mp4,too_long
ATM,ATM_20.mp4,too_long
ATM,ATM_23.mp4,too_long
ATM,ATM_25.mp4,too_long
ATM,ATM_29.mp4,too_long
ATM,ATM_3.mp4,too_long
ATM,ATM_32.mp4,too_long
ATM,ATM_39.mp4,too_long
ATM,ATM_4.mp4,too_long
ATM,ATM_40.mp4,too_long
ATM,ATM_42.mp4,too_long
ATM,ATM_43.mp4,too_long
ATM,ATM_46.mp4,too_long
ATM,ATM_51.mp4,too_long
ATM,ATM_53.mp4,too_long
ATM,ATM_54.mp4,too_long
ATM,ATM_55.mp4,too_long
ATM,ATM_57.mp4,too_long
ATM,ATM_62.mp4,too_long
ATM,ATM_63.mp4,too_long
ATM,ATM_69.mp4,too_long
ATM,ATM_7.mp4,too_long
ATM,ATM_72.mp4,too_long
ATM,ATM_8.mp4,too_long
ATM,ATM_80.mp4,too_long
ATM,ATM_86.mp4,too_long
ATM,ATM_87.mp4,too_long
Kartu ATM,Kartu ATM_12.mp4,too_long
Kartu ATM,Kartu ATM_27.mp4,too_long
Kartu ATM,Kartu ATM_28.mp4,too_long
Kartu ATM,Kartu ATM_3.mp4,too_long
Kartu ATM,Kartu ATM_30.mp4,too_long
Kartu ATM,Kartu ATM_34.mp4,too_long
Kartu ATM,Kartu ATM_36.mp4,too_long
Kartu ATM,Kartu ATM_4.mp4,too_long
Kartu ATM,Kartu ATM_47.mp4,too_long
Kartu ATM,Kartu ATM_48.mp4,too_long
Kartu ATM,Kartu ATM_51.mp4,too_long
Kartu ATM,Kartu ATM_52.mp4,too_long
Kartu ATM,Kartu ATM_59.mp4,too_long
Kartu ATM,Kartu ATM_60.mp4,too_long
Kartu ATM,Kartu ATM_67.mp4,too_long
Kartu ATM,Kartu ATM_69.mp4,too_long
Kartu ATM,Kartu ATM_7.mp4,too_long
Kartu ATM,Kartu ATM_73.mp4,too_long
Kartu ATM,Kartu ATM_76.mp4,too_long
Kartu ATM,Kartu ATM_77.mp4,too_long
Kartu ATM,Kartu ATM_80.mp4,too_long
Kartu ATM,Kartu ATM_82.mp4,too_long
Kartu ATM,Kartu ATM_83.mp4,too_long
Kartu ATM,Kartu ATM_84.mp4,too_long
Kartu ATM,Kartu ATM_85.mp4,too_long
Kartu ATM,Kartu ATM_86.mp4,too_long
Kartu ATM,Kartu ATM_87.mp4,too_long
Kartu ATM,Kartu ATM_89.mp4,too_long
Saldo,Saldo_10.mp4,too_long
Saldo,Saldo_12.mp4,too_long
Saldo,Saldo_13.mp4,too_long
Saldo,Saldo_2.mp4,too_long
Saldo,Saldo_20.mp4,too_long
Saldo,Saldo_21.mp4,too_long
Saldo,Saldo_23.mp4,too_long
Saldo,Saldo_28.mp4,too_long
Saldo,Saldo_33.mp4,too_long
Saldo,Saldo_36.mp4,too_long
Saldo,Saldo_39.mp4,too_long
Saldo,Saldo_41.mp4,too_long
Saldo,Saldo_42.mp4,too_long
Saldo,Saldo_5.mp4,too_long
Saldo,Saldo_59.mp4,too_long
Saldo,Saldo_62.mp4,too_long
Saldo,Saldo_65.mp4,too_long
Saldo,Saldo_69.mp4,too_long
Saldo,Saldo_71.mp4,too_long
Saldo,Saldo_72.mp4,too_long
Saldo,Saldo_75.mp4,too_long
Saldo,Saldo_77.mp4,too_long
Saldo,Saldo_81.mp4,too_long
Saldo,Saldo_82.mp4,too_long
Saldo,Saldo_85.mp4,too_long
Saldo,Saldo_87.mp4,too_long
Saldo,Saldo_9.mp4,too_long
Transfer,Transfer_10.mp4,too_long
Transfer,Transfer_13.mp4,too_long
Transfer,Transfer_18.mp4,too_long
Transfer,Transfer_2.mp4,too_long
Transfer,Transfer_20.mp4,too_long
Transfer,Transfer_21.mp4,too_long
Transfer,Transfer_23.mp4,too_long
Transfer,Transfer_27.mp4,too_long
Transfer,Transfer_29.mp4,too_long
Transfer,Transfer_3.mp4,too_long
Transfer,Transfer_30.mp4,too_long
Transfer,Transfer_32.mp4,too_long
Transfer,Transfer_35.mp4,too_long
Transfer,Transfer_41.mp4,too_long
Transfer,Transfer_48.mp4,too_long
Transfer,Transfer_49.mp4,too_long
Transfer,Transfer_5.mp4,too_long
Transfer,Transfer_50.mp4,too_long
Transfer,Transfer_53.mp4,too_long
Transfer,Transfer_54.mp4,too_long
Transfer,Transfer_59.mp4,too_long
Transfer,Transfer_6.mp4,too_long
Transfer,Transfer_62.mp4,too_long
Transfer,Transfer_66.mp4,too_long
Transfer,Transfer_69.mp4,too_long
Transfer,Transfer_70.mp4,too_long
Transfer,Transfer_74.mp4,too_long
Transfer,Transfer_76.mp4,too_long
Transfer,Transfer_77.mp4,too_long
Transfer,Transfer_80.mp4,too_long
Transfer,Transfer_85.mp4,too_long
Transfer,Transfer_86.mp4,too_long
Uang,Uang_1.mp4,too_long
Uang,Uang_10.mp4,too_long
Uang,Uang_15.mp4,too_long
Uang,Uang_18.mp4,too_long
Uang,Uang_19.mp4,too_long
Uang,Uang_26.mp4,too_long
Uang,Uang_27.mp4,too_long
Uang,Uang_3.mp4,too_long
Uang,Uang_31.mp4,too_long
Uang,Uang_32.mp4,too_long
Uang,Uang_35.mp4,too_long
Uang,Uang_37.mp4,too_long
Uang,Uang_40.mp4,too_long
Uang,Uang_41.mp4,too_long
Uang,Uang_50.mp4,too_long
Uang,Uang_57.mp4,too_long
Uang,Uang_60.mp4,too_long
Uang,Uang_61.mp4,too_long
Uang,Uang_62.mp4,too_long
Uang,Uang_64.mp4,too_long
Uang,Uang_66.mp4,too_long
Uang,Uang_69.mp4,too_long
Uang,Uang_73.mp4,too_long
Uang,Uang_74.mp4,too_long
Uang,Uang_8.mp4,too_long
Uang,Uang_80.mp4,too_long
Uang,Uang_83.mp4,too_long
Uang,Uang_89.mp4,too_long
Uang,Uang_90.mp4,too_long
10,10 (10).mp4,too_short
10,10 (11).mp4,too_short
10,10 (12).mp4,too_short
10,10 (13).mp4,too_short
10,10 (14).mp4,too_short
10,10 (16).mp4,too_short
10,10 (17).mp4,too_short
10,10 (9).mp4,too_short
10,10_20.mp4,too_long
10,10_30.mp4,too_long
10,10_38.mp4,too_long
10,10_4.mp4,too_long
10,10_43.mp4,too_long
10,10_50.mp4,too_long
10,10_66.mp4,too_long
10,10_80.mp4,too_long
100,100_11.mp4,too_long
100,100_14.mp4,too_long
100,100_18.mp4,too_long
100,100_19.mp4,too_long
100,100_20.mp4,too_long
100,100_23.mp4,too_long
100,100_26.mp4,too_long
100,100_28.mp4,too_long
100,100_29.mp4,too_long
100,100_30.mp4,too_long
100,100_31.mp4,too_long
100,100_32.mp4,too_long
100,100_44.mp4,too_long
100,100_51.mp4,too_long
100,100_53.mp4,too_long
100,100_55.mp4,too_long
100,100_59.mp4,too_long
100,100_61.mp4,too_long
100,100_62.mp4,too_long
100,100_64.mp4,too_long
100,100_65.mp4,too_long
100,100_67.mp4,too_long
100,100_7.mp4,too_long
100,100_78.mp4,too_long
100,100_79.mp4,too_long
100,100_8.mp4,too_long
100,100_81.mp4,too_long
100,100_84.mp4,too_long
100,100_88.mp4,too_long
1000,1000 (31).mp4,too_short
1000,1000 (38).mp4,too_short
1000,1000_13.mp4,too_long
1000,1000_46.mp4,too_long
1000,1000_50.mp4,too_long
1000,1000_52.mp4,too_long
20,20 (10).mp4,too_short
20,20 (12).mp4,too_short
20,20 (16).mp4,too_short
20,20 (17).mp4,too_short
20,20 (18).mp4,too_short
20,20 (19).mp4,too_short
20,20 (22).mp4,too_short
20,20 (24).mp4,too_short
20,20 (27).mp4,too_short
20,20 (3).mp4,too_short
20,20 (33).mp4,too_short
20,20 (34).mp4,too_short
20,20 (35).mp4,too_short
20,20 (37).mp4,too_short
20,20 (42).mp4,too_short
20,20 (43).mp4,too_short
20,20 (44).mp4,too_short
20,20 (45).mp4,too_short
20,20 (46).mp4,too_short
20,20 (47).mp4,too_short
20,20 (49).mp4,too_short
20,20 (50).mp4,too_short
20,20 (51).mp4,too_short
20,20 (52).mp4,too_short
20,20 (54).mp4,too_short
20,20 (58).mp4,too_short
20,20 (59).mp4,too_short
20,20 (60).mp4,too_short
20,20 (63).mp4,too_short
20,20 (64).mp4,too_short
20,20 (68).mp4,too_short
20,20 (69).mp4,too_short
20,20 (70).mp4,too_short
20,20 (71).mp4,too_short
20,20 (72).mp4,too_short
20,20 (8).mp4,too_short
20,20 (9).mp4,too_short
20,20_24.mp4,too_long
20,20_35.mp4,too_long
20,20_40.mp4,too_long
20,20_44.mp4,too_long
20,20_45.mp4,too_short
20,20_53.mp4,too_long
20,20_59.mp4,too_short
20,20_80.mp4,too_short
20,20_87.mp4,too_short
50,50 (1).mp4,too_short
50,50 (14).mp4,too_short
50,50 (15).mp4,too_short
50,50 (16).mp4,too_short
50,50 (17).mp4,too_short
50,50 (18).mp4,too_short
50,50 (19).mp4,too_short
50,50 (2).mp4,too_short
50,50 (20).mp4,too_short
50,50 (21).mp4,too_short
50,50 (24).mp4,too_short
50,50 (25).mp4,too_short
50,50 (26).mp4,too_short
50,50 (28).mp4,too_short
50,50 (30).mp4,too_short
50,50 (31).mp4,too_short
50,50 (32).mp4,too_short
50,50 (33).mp4,too_short
50,50 (39).mp4,too_short
50,50 (4).mp4,too_short
50,50 (5).mp4,too_short
50,50 (7).mp4,too_short
50,50_1.mp4,too_short
50,50_12.mp4,too_short
50,50_15.mp4,too_short
50,50_17.mp4,too_short
50,50_2.mp4,too_short
50,50_22.mp4,too_short
50,50_25.mp4,too_short
50,50_26.mp4,too_long
50,50_37.mp4,too_long
50,50_42.mp4,too_short
50,50_45.mp4,too_short
50,50_48.mp4,too_short
50,50_50.mp4,too_short
50,50_51.mp4,too_short
50,50_53.mp4,too_short
50,50_54.mp4,too_short
50,50_56.mp4,too_short
50,50_63.mp4,too_short
50,50_68.mp4,too_short
50,50_69.mp4,too_long
50,50_72.mp4,too_short
50,50_77.mp4,too_short
50,50_80.mp4,too_long
50,50_81.mp4,too_short
500,500_24.mp4,too_long
500,500_31.mp4,too_long
500,500_36.mp4,too_long
500,500_52.mp4,too_long
500,500_57.mp4,too_long
500,500_62.mp4,too_long
500,500_65.mp4,too_long
500,500_68.mp4,too_long
500,500_77.mp4,too_long
500,500_8.mp4,too_long
JUTA,JUTA (97).mp4,too_short
RIBU,RIBU (21).mp4,too_short
RIBU,RIBU (22).mp4,too_short
RIBU,RIBU (23).mp4,too_short
RIBU,RIBU (24).mp4,too_short
RIBU,RIBU (25).mp4,too_short
RIBU,RIBU (26).mp4,too_short
RIBU,RIBU (30).mp4,too_short
RIBU,RIBU (31).mp4,too_short
RIBU,RIBU (32).mp4,too_short
RIBU,RIBU (33).mp4,too_short
RIBU,RIBU (34).mp4,too_short
RIBU,RIBU (35).mp4,too_short
RIBU,RIBU (36).mp4,too_short
RIBU,RIBU (39).mp4,too_short
RIBU,RIBU_11.mp4,too_long
RIBU,RIBU_16.mp4,too_long
RIBU,RIBU_2.mp4,too_long
RIBU,RIBU_20.mp4,too_long
RIBU,RIBU_27.mp4,too_long
RIBU,RIBU_28.mp4,too_long
RIBU,RIBU_30.mp4,too_long
RIBU,RIBU_32.mp4,too_long
RIBU,RIBU_33.mp4,too_long
RIBU,RIBU_37.mp4,too_long
RIBU,RIBU_43.mp4,too_long
RIBU,RIBU_48.mp4,too_long
RIBU,RIBU_50.mp4,too_long
RIBU,RIBU_55.mp4,too_long
RIBU,RIBU_78.mp4,too_long
RIBU,RIBU_80.mp4,too_long
RIBU,RIBU_82.mp4,too_long
RIBU,RIBU_83.mp4,too_long
RIBU,RIBU_9.mp4,too_long
